Serial No.,College Name,Info
829,Gokul Global University - [GGU],No data found
830,Jawahar Engineering College,No data found
831,World College of Technology and Management - [WCTM],No data found
832,Adhi College of Engineering and Technology - [ACET],No data found
833,Adichunchanagiri Institute of Technology- [AIT],No data found
834,Aligarh College of Engineering and Technology - [ACET],No data found
835,Allenhouse Institute of Technology,No data found
836,Amrita School of Engineering - [ASE],No data found
837,Anjalai Ammal Mahalingam Engineering College - [AAMEC],No data found
838,CSI College of Engineering - [CSICE],No data found
839,Channabasaveshwara Institute of Technology - [CIT],No data found
840,Chirala Engineering College - [CEC],No data found
841,EASA College of Engineering and Technology - [ECET],No data found
842,GM University,No data found
843,Gates Institute of Technology-[GIT],No data found
844,Geeta Engineering College - [GEC],No data found
845,Gharda Institute of Technology-[GIT],No data found
846,Hooghly Engineering and Technology College - [HETC],No data found
847,Institute of Engineering & Technology,No data found
848,Info Institute of Engineering - [IIE],No data found
849,Jawaharlal Nehru National College of Engineering - [JNNCE],No data found
850,KMEA Engineering College - [KMEA EC],No data found
851,Kalpataru Institute of Technology - [KIT],No data found
852,Karpaga Vinayaga College of Engineering and Technology - [KVCET],No data found
853,Konkan Gyanpeeth College of Engineering - [KGCE],No data found
854,Krupajal Engineering College - [KEC],No data found
855,LDRP Institute of Technology and Research - [LDRPITR],No data found
856,L.J. Institute of Engineering and Technology - [LJIET],No data found
857,Malwa Institute of Technology - [MIT],No data found
858,Mangalore Institute of Technology and Engineering - [MITE],No data found
859,Modern Education Society's Wadia College of Engineering - [MESWCOE],No data found
860,Modern Institute of Engineering and Technology - [MIET],No data found
861,Neotia Institute of Technology Management and Science - [NITMAS],No data found
862,Prakasam Engineering College - [PEC],No data found
863,Prince Shri Venkateshwara Padmavathy Engineering College - [PSVPEC],No data found
864,QIS College of Engineering and Technology - [QISCET],No data found
865,RK College of Engineering - [RKCE],No data found
866,Rajiv Gandhi Institute of Technology - [RGIT],No data found
867,SVS College of Engineering - [SVSCE],No data found
868,Sasi Institute of Technology & Engineering - [SITE],No data found
869,Shivajirao S Jondhale College of Engineering - [SSJCE],No data found
870,Shree Devi Institute of Technology - [SDIT],No data found
871,Sinhgad Academy of Engineering - [SAE] Kondhawa,No data found
872,Sir Visvesvaraya Institute Of Technology - [SVIT] Chincholi,No data found
873,Sree Dattha Institute of Engineering and Science - [SDES],No data found
874,Sri Vijaya Vittala Institute of Technology- [VVIT],No data found
875,St Joseph Engineering College - [SJEC],No data found
876,Swami Vivekanand College of Engineering - [SVCE],No data found
877,Syed Ammal Engineering college,No data found
878,Tripura Institute of Technology,No data found
879,Yagyavalkya Institute of Technology - [YIT],No data found
880,Gojan School of Business and Technology - [GSBT],No data found
881,CMR Institute of Technology - [CMRIT],No data found
882,PET Engineering College,No data found
883,Patel College of Science and Technology - [PCST],No data found
884,Usha Mittal Institute of Technology - [UMIT],No data found
885,Vaageswari College of Engineering,No data found
886,Vishveshwarya Group of Institutions - [VGI],No data found
887,NIIT University - [NU],No data found
888,CT Group of Institutions,No data found
889,ABMSP's Anantrao Pawar College of Engineering & Research - [APCOER],No data found
890,Institute of Technology & Management - [ITM],No data found
891,JCT College of Engineering and Technology,No data found
892,JIMS Engineering Management Technical Campus- [JEMTEC],No data found
893,Dhanalakshmi Srinivasan College of Engineering - [DSCE],No data found
894,Vaigai College of Engineering- [VCE],No data found
895,Jagannath University,No data found
896,Bhopal Institute of Technology & Science - [BITS],No data found
897,St.Mary's Engineering College - [SMEC],No data found
898,Maharishi University of Information Technology -[MUIT],No data found
899,Meerut Institute of Technology - [MIT],No data found
900,Institute of Technology and Management - [ITM],No data found
901,VSB College of Engineering Technical Campus,No data found
902,Guru Nanak Institutions Technical Campus - [GNITC],No data found
903,Bineswar Brahma Engineering College- [BBEC],No data found
904,Rawal Institutions,No data found
905,Madhyanchal Professional University - [MPU],No data found
906,Yenepoya Institute of Technology - [YIT],No data found
907,Sapkal Knowledge Hub - [SKH],No data found
908,International School of Engineering - [INSOFE],No data found
909,Shikshapeeth College of Management and Technology - [SCMT],No data found
910,Thakur Institute of Aviation Technology - [TIAT],No data found
911,BFIT Group of Institutions - [BFIT],No data found
912,"AVN Institute of Engineering and Technology - [AVNIET], Ibrahimpatnam",No data found
913,Amrita Sai Institute of Science and Technology - [ASIST],No data found
914,Arya College of Engineering,No data found
915,Bahubali College of Engineering - [BCE],No data found
