Serial No.,College Name,Info
795,Jain College of Engineering - [JCE],"Jain College of Engineering (JCE), established in 1990, is a self-financed institute affiliated to Visvesvarya Technological University. The college is located in the city of Belgaum, Karnataka. Jain College of Engineering (JCE) offers courses at undergraduate and postgraduate levels such as B.E, MBA, MCA and M.Tech. B.E is offered in five specializations with over 200 seats, MBA is offered in three specializations with over 50 seats, MTech is offered in two specializations with 40 seats and MCA is offered with over 100 seats. There are lateral entries available for BE and MCA courses."
796,M.A.M. College of Engineering and Technology - [MAMCET],"MAM College of Engineering and Technology (MAMCET), is located in Trichy, Tamil Nadu. it was established in 2008 and is affiliated to Anna University and follows the state norms for offering admissions. | Admission to B.E and B.Tech is offered to students who have pursued 10+2 from Tamil Nadu. Applications are made through TNEA."
797,Velammal College of Engineering and Technology - [VCET],"Vellamal College of Engineering & Technology (VCET) is a private unaided institute located in Madurai, Tamil Nadu. The college was established in 2007. | VCET Madurai offers B.E, B.Tech and M.E courses under various departments of Engineering."
798,Vignan Institute of Technology And Management,"Vignan Institute of Technology and Management (VITAM) came into existence in 2008 in Berhampur, Odisha. The institute is affiliated to Biju Patnaik University of Technology, Rourkela.The institute is engaged in offering B.Tech in six specializations under its Undergraduate Programs along with MBA in five streams and M.Tech in two discipline as part of its Postgraduate Programs."
799,Mangalmay Institute of Engineering and Technology - [MIET],"Mangalmay Institute of Engineering and Technology, Greater Noida was established in the year 2002. The institute offers a B.Tech program in 6 specializations affiliated to AKTU, Lucknow."
800,Jansons Institute of Technology - [JIT],"Jansons Institute of Technology (JIT) was founded by the Jansons Foundation and is affiliated with Anna University, Chennai approved by AICTE, New Delhi. | Jansons Institute of Technology offers four-year full-time B.E course in five specializations with the capacity of 60 seats in each branch and M.E in 3 specializations at the postgraduate level."
801,United Institute of Technology - [UIT],no data found
802,Vidya Academy of Science and Technology - [VAST],"Vidya Academy of Science & Technology (VAST), an engineering college located in Thrissur District, Kerala was founded in the year 2003. | VAST offers Bachelors of Technology programs in 6 different branches. These engineering branches are Production, Civil, Computer Science, Electrical and Electronics, Electronics and Communication, Mechanical. Vidya Academy of Science & Technology (VAST) offers postgraduate courses in the field of Masters in Computer Application and 4 Masters of Technology courses. VAST also offers 2 Ph.D. programs in the field of Electrical engineering & Computer Science Engineering."
803,Viswajyothi College of Engineering and Technology - [VJCET],no data found
804,ICFAI Foundation for Higher Education - [IFHE],"ICFAI Foundation for Higher Education is a Deemed University. IFHE University campus offers courses under three main Schools, ICFAI Business School (IBS), ICFAI Tech School (ITS), and ICFAI Law School (ILS). IBS offers three degrees mainly, BBA, MBA, and Ph.D. ITS offer B.Tech, M.Tech, B.Sc., M.Sc., and Ph.D. degrees. Under ILS, the University provides degrees for BBA LL.B (H)., B.A. LL.B. (H), LL.M., Ph.D., and Certificate Courses. | All the undergraduate and postgraduate courses offered by the IFHE are full-time programs. The undergraduate programs take three years to complete, except B.Tech and B.Arch which take four years and 5 years respectively to complete."
805,ICFAI University,"ICFAI University, Raipur has been established and notified in 2011. The University has been empowered to award degrees by the University Grants Commission and is featured in the list maintained by the UGC."
806,AP Goyal Shimla University,"AP Goyal Shimla University in Shimla, Himachal Pradesh was established in 2002. AP Goyal Shimla University offers Undergraduate and Postgraduate courses in various fields of Engineering, Management, Arts, Journalism and Mass Communication, Hotel Management and Hospitality and Law. | 7.1 AIECST Exam"
807,Mohammad Ali Jauhar University,"Established in the year 2006, Mohammad Ali Jauhar University (MAJU) is situated in Rampur, Uttar Pradesh. It is a private University well accredited with UGC. | The university offers Diploma, Under-Graduate and Post-Graduate courses in the fields of Engineering & Technology, Computer Applications, Medical Sciences, Science, Humanities, Management, Commerce, Library Science, Islamic Studies, Paramedical Sciences, Law, Mass Communication & Journalism, Home Science, Education, Agriculture, and Pharmacy."
808,PCTE Group of Institutes,"Established in the year 1999, PCTE Group of Institutes is affiliated to Punjab Technical University (PTU), Jalandhar. PCTE Group of Institutes is engaged to provide several UG and PG programs under Business Management, Pharmacy, Computer Applications, Fashion Designing, Hotel Management, Science, Biotechnology, Commerce, Airlines & Tourism, Journalism & Medical Lab Technology."
809,Dayananda Sagar Institutions - [DSI],no data found
810,Bangalore Technological Institute - [BTI],no data found
811,A. C. Patil College of Engineering - [ACPCE],"Jawahar Education Society’s A.C. Patil College of Engineering offers 7 B.E programs, 2 M.E programs in various disciplines. Additionally, it also offers MCA and Master of Management Studies (MMS) at PG level. ACPCE also offers Diploma course in Engineering."
812,Vasantdada Patil Pratishtan's College of Engineering & Visual Arts,no data found
813,PPG Institute of Technology - [PPGIT],"PPG Institute of Technology is a NAAC accredited and Coimbatore based top-notch private college which came into existence in 2008 under the aegis of P.Perichi Gounder Memorial Education and Charitable Trust and offers Undergraduate and Postgraduate courses in the domain of Engineering and Technology. The college is affiliated to Anna University of Chennai and approved by prestigious AICTE New Delhi. PPGIT also has unparalleled infrastructure, serene ambiance and modern facilities like computer center to make students digitally proficient and competent, fully air-conditioned and spacious labs to carry out experiments, digital library with a rich collection of offline and online books, journals and other study material to fulfill academic requirements of students and teachers followed by Seminar Hall, R&D Cell and Hostel to give a home like environment to ambitious youths away from home. | Admission to college’s courses is granted based on merit as well as scores obtained by aspiring individuals in entrance exams like TNEA. Companies like Amazon, Cognizant, Infosys and TCS are the top recruiters of PPGIT."
